created_at,text,retweet_count,favorite_count,sentimento,subjetividade,ADJ,ADP,ADV,CONJ,DET,NOUN,NUM,PRT,PRON,VERB,.,X,popularidade
2018-10-21 20:17:01,🛵🏍 👍🏻 https://t.co/eqrnjJFPeX,3972,20185,0.0,0.0,1,0,0,0,0,3,0,0,0,0,0,0,33.6822509765625
2018-10-21 19:59:12,Os dois! https://t.co/ta3O4fRK8Y,5331,26674,0.0,0.0,0,0,0,0,1,2,0,0,0,0,0,0,33.679931640625
2018-10-21 18:57:31,🤖🤖🤖🤖👍🏻 https://t.co/E1DGSASZq7,7158,30075,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,33.6717529296875
2018-10-21 18:56:55,"Um forte abraço, Espírito Santo!!! https://t.co/KGcntFOwFM",3126,16676,0.0,0.1,1,0,0,0,1,5,0,0,0,0,0,0,33.67156982421875
2018-10-21 18:55:18,"RT @conexaopolitica: AO VIVO: Em Araraquara, cidade do interior de São Paulo, os apoiadores de Bolsonado fazem uma expressiva manifestação.…",1507,0,0.2556818181818182,0.6875,1,3,0,0,3,12,0,0,0,1,0,0,33.67138671875
2018-10-21 18:53:58,"Robôs de última geração de Rio Grande do Sul, meu muito obrigado! https://t.co/lJ2uDB0C9B",7955,39332,0.325,0.26,1,2,2,0,1,8,0,0,1,1,0,0,33.67120361328125
2018-10-21 17:49:16,RT @conexaopolitica: VÍDEO: Minas Gerais tomada pelos apoiadores de @jairbolsonaro. #NasRuasComBolsonaro https://t.co/2LD4QXvjna,4862,0,0.0,0.0,1,1,0,0,0,11,0,0,0,1,0,0,33.66259765625
2018-10-21 17:49:10,RT @conexaopolitica: VÍDEO: A Orla de Maceió está completamente tomada pelos apoiadores de @jairbolsonaro. #NasRuasComBolsonaro https://t.c…,5255,0,0.1,0.4,1,2,1,0,0,11,0,1,0,2,0,0,33.66259765625
2018-10-21 17:48:59,RT @conexaopolitica: VÍDEO: Minas Gerais neste exato momento. #NasRuasComBolsonaro https://t.co/75uL46y23A,2702,0,0.2857142857142857,0.5357142857142857,0,0,2,0,0,9,0,0,0,0,0,0,33.66253662109375
2018-10-21 17:48:55,RT @JoelAlexandreM: Ato pró Bolsonaro em Salvador - BA #NasRuasComBolsonaro https://t.co/h01SrfVYby,2462,0,0.0,0.0,0,1,0,0,0,10,0,0,0,0,0,0,33.66259765625
2018-10-21 17:48:50,RT @Biakicis: Brasilia hoje mostrou que nada deterá a verdade de prevalecer. Dia 28 será #BolsonaroPresidente17 @jairbolsonaro https://t.co…,2289,0,0.0,0.0,0,2,0,0,2,12,1,0,0,7,0,0,33.6624755859375
2018-10-21 15:53:26,RT @giseleferreira6: O povo não tá de brincadeira. #Nasruascombolsonaro https://t.co/FsQ7TlQeux,2870,0,0.0,0.0,0,0,1,0,1,7,0,0,0,2,0,0,33.64727783203125
2018-10-21 15:50:47,RT @maepatriota: Sente só. Sente só....Mas vocês querem em inglês ou em português?#NasRuasComBolsonaro https://t.co/atpzDH4oLc,4993,0,-0.08518518518518517,0.3296296296296297,0,1,1,2,0,10,0,1,2,2,0,0,33.6468505859375
2018-10-21 15:49:24,"RT @conexaopolitica: AO VIVO: Moradores de Itaberaba, na Bahia, realizam o maior ato político já registrado na cidade. #NasRuasComBolsonaro…",1948,0,0.06818181818181818,0.3,2,2,1,0,2,10,0,0,0,2,0,0,33.64666748046875
2018-10-21 15:13:25,"Infelizmente minha saúde não permite participar de atos públicos. Há cerca de um mês sofri uma tentativa de assassinato por um ex-militante do PSOL. Porém, estou acompanhando os atos e meu coração está com todos vocês! Muito obrigado e que Deus os abençoe! #NasRuasComBolsonaro",15893,73846,-0.05,0.2733333333333333,3,5,4,2,4,13,0,1,8,8,0,0,33.64190673828125
2018-10-21 15:08:08,RT @zecarlosantos2: E nós estamos no topo do mundo com Bolsonaro! #NasRuasComBolsonaro https://t.co/Gl90ugCXTp,1667,0,0.625,0.5,0,3,0,1,1,9,0,0,1,1,0,0,33.64117431640625
2018-10-21 15:07:15,RT @LudkeSilvia: Foz do Iguaçu Pr! #NasRuasComBolsonaro https://t.co/XSD5rovpLL,2416,0,0.0,0.0,0,0,0,0,0,9,0,0,0,1,0,0,33.6409912109375
2018-10-21 14:59:21,RT @Ro_Moller: Agora é oficial @lobaoeletricoPrimeiro lugar nos destaques do Twitter no BRASIL e no MUNDO!#NasRuasComBolsonaro,3249,0,0.0,0.0,2,2,1,1,1,10,0,0,1,1,0,0,33.63995361328125
2018-10-21 14:54:35,RT @KarlaAcioly: Os caixas 2 nas ruas do Recife. Marqueteiros do Bolsonaro. #NasRuasComBolsonaro https://t.co/nZPDufljRY,1964,0,0.0,0.0,0,2,0,0,1,11,1,0,0,0,0,0,33.6392822265625
2018-10-21 14:53:06,"RT @SPD_33: 🔰Em Moji das Cruzes o ponto alto da carreata de apoio à @jairbolsonaro foi o buzinaço nas ruas da cidade.Por Deus, pela Pátria…",1474,0,0.16,0.5399999999999999,1,4,0,0,5,17,0,0,0,1,0,0,33.63909912109375
2018-10-21 14:51:16,RT @pras_jane: Piracicaba Sp#NasRuasComBolsonaro https://t.co/uG52xgBnEP,1331,0,0.0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,33.638916015625
2018-10-21 14:50:43,"RT @conexaopolitica: VÍDEO: Na Praia de Icaraí, no Rio de Janeiro, apoiadores de @jairbolsonaro começam a chegar ao polo de concentração. #…",2735,0,0.0,0.0,0,3,0,0,1,14,0,1,0,3,0,0,33.63885498046875
2018-10-21 14:50:40,"RT @conexaopolitica: AO VIVO: Manifestantes estão chegando em Copacabana, no Rio de Janeiro; o ato é favorável a @jairbolsonaro, candidato…",2169,0,0.13636363636363635,0.5,1,2,0,0,1,11,0,1,0,4,0,0,33.638671875
2018-10-21 14:50:22,"RT @vivianeguissoni: Farol agora, e é só a concentração #NasRuasComBolsonaro Salvador💙💛💚1️⃣7️⃣BAHIA https://t.co/KJbnWPMCwT",2874,0,0.0,0.0,0,0,2,1,0,9,0,0,1,1,0,0,33.6387939453125
2018-10-21 14:47:48,🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖🤖.... #NasRuasComBolsonaro,5606,25359,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,33.638427734375
2018-10-21 14:46:14,"RT @marina_faure22: #NasRuasComBolsonaro Todo respeito a nossa bandeira, ao nosso Brasil, ao Hino Nacional. https://t.co/Lci4wjF3dt",4161,0,0.0,0.0,0,1,0,0,3,11,0,0,2,0,0,0,33.63824462890625
2018-10-21 14:45:34,"RT @Ro_Moller: #NasRuasComBolsonaro55 mil repetições na última hora, 1o lugar no Brasil e segundo no mundo.Parabéns galera!!! 👏 👏 👏",2568,0,0.0,0.03333333333333333,3,3,0,1,2,12,2,0,0,1,0,0,33.6380615234375
2018-10-21 14:45:25,Robôs em Cpacabana! 🤖🤖🤖 https://t.co/L78KO5MqVl,4043,16433,0.0,0.0,1,1,0,0,0,4,0,0,0,0,0,0,33.6380615234375
2018-10-21 14:43:55,RT @analisdocsPF: #NasRuasComBolsonaro Alagoas! https://t.co/ABfleohdPo,1878,0,0.0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,33.63775634765625
2018-10-21 14:43:44,"RT @CarlosBolsonaro: Copacabana começa a se encher, a GloboNews ignorando as movimentações pelo Brasil e defendendo o Haddad em sua pauta!…",5044,0,0.0,0.0,0,2,0,1,1,10,0,1,1,4,0,0,33.6378173828125
2018-10-21 14:43:20,Obrigado a todos pela consideração! Mais robôs nas ruas do Brasil! #NasRuasComBolsonaro https://t.co/3NuxxV8AL2,6722,25508,0.625,0.5,0,3,1,0,2,8,0,0,2,0,0,0,33.63787841796875
2018-10-21 14:42:22,RT @moca_ai: @jairbolsonaro Brasília https://t.co/YMEiFcs3t0,692,0,0.0,0.0,1,0,0,0,0,7,0,0,0,0,0,0,33.63775634765625
2018-10-21 14:41:54,RT @Jonas_Udi: @jairbolsonaro Uberlândia MG também! https://t.co/Kyk75CXocL,715,0,0.0,0.0,0,0,1,0,0,9,0,0,0,0,0,0,33.6375732421875
2018-10-21 14:38:38,RT @Santistafanati: @jairbolsonaro Ribeirão preto é Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷 https://t.co/VoY4lHAe8m,933,0,0.0,0.0,0,0,0,0,0,11,0,0,0,1,0,0,33.6370849609375
2018-10-21 14:37:31,RT @maepatriota: Salvador 😍🇧🇷😊#NasRuasComBolsonoro https://t.co/uDsIIBO2QE,1322,0,0.0,0.0,0,0,0,0,0,8,0,0,0,0,0,0,33.6370849609375
2018-10-21 14:36:17,Haja Robô!!!! Valeu Ceará!!! https://t.co/cgz70X1AAP,4340,21875,0.390625,0.2,0,0,0,0,1,5,0,0,0,2,0,0,33.636962890625
2018-10-21 14:35:16,"RT @SPD_33: 🔰Copacabana está linda. Um mar de verde-amarelo tomando conta da orla, com força, fé e amor pelo Brasil, o país abraça @jairbol…",2255,0,0.675,0.8,3,4,0,1,3,11,1,0,0,3,0,0,33.63665771484375
2018-10-21 14:34:53,RT @o_antagonista: VÍDEO: #PTnão em Campinas https://t.co/YWebJcILNW,784,0,0.0,0.0,0,1,0,0,0,8,0,0,0,0,0,0,33.63671875
2018-10-21 14:34:41,RT @ojacaredetanga: Carreata em apoio à Jair Bolsonaro em Leme-SP https://t.co/Ma1YvckuXs,976,0,0.0,0.0,0,3,0,0,0,10,0,0,0,0,0,0,33.63671875
2018-10-21 14:34:41,Forte abraço a Niterói - RJ. https://t.co/amPm6SEJax,2268,10995,0.0,0.1,1,0,0,0,0,5,0,1,0,0,0,0,33.63671875
2018-10-21 14:33:31,RT @AdShek: @jairbolsonaro Belém do Pará. https://t.co/gxgvYr8s0i,833,0,0.0,0.0,0,0,0,0,0,9,0,0,0,1,0,0,33.6365966796875
2018-10-21 14:33:10,Obrigado SP! https://t.co/lOC3swUnCj,1362,7404,0.0,0.0,0,0,0,0,0,3,0,0,1,1,0,0,33.636474609375
2018-10-21 14:32:31,👍🏻 https://t.co/FxkfrER69i,1099,6605,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,33.6363525390625
2018-10-21 14:32:01,Obrigado Minas Gerais! https://t.co/uA15XWRc7s,3081,13862,0.0,0.0,0,0,0,0,0,5,0,0,1,0,0,0,33.63629150390625
2018-10-21 14:26:59,"Agradeço a todos que estão nas ruas e irão mais tarde em todo Brasil, fazendo lindas manifestações em prol do Brasil e dizendo #PTNão  #NasRuasComBolsonaro !",10070,46761,0.5,0.5,1,4,1,2,1,8,0,0,2,6,0,0,33.63568115234375
2018-10-21 13:50:31,Entrevista para a Band: com a Presidência e um Parlamento que atendam as remessas da população temos tudo para mudar o Brasil. https://t.co/S32uHxa1LO,2153,10062,0.0,0.0,0,3,0,1,5,11,0,1,1,2,0,0,33.6307373046875
2018-10-21 12:36:11,- @OdeCarvalho comenta o livro de Fernando Haddad: “Em defesa do socialismo”. https://t.co/u08OeZNzrO,2520,10412,0.0,0.0,0,2,0,0,0,12,0,1,0,0,0,0,33.620849609375
2018-10-21 12:10:24,RT @BolsonaroSP: (POR) Satisfação ter conversado c/Presidente Paraguai Mario Abdo Benítez @MaritoAbdo  por facetime junto c/ Jair Bolsonaro…,2078,0,-0.75,1.0,0,3,1,0,0,15,0,0,0,1,0,0,33.61749267578125
2018-10-21 11:10:38,"Com nosso provável Ministro da Ciência e Tecnologia, o Astronauta Marcos Pontes, conversamos sobre projetos interligados com  a educação, priorizando a especialização em áreas de Exatas e Biológica, e não somente humanas. Estimulando uma nova direção desde a base do ensino.",8462,45020,-0.10340909090909092,0.4511363636363636,3,5,2,2,2,15,0,2,2,4,0,0,33.6094970703125
2018-10-21 00:14:58,Recebendo a visita do grande @aminkhader https://t.co/tFjPGhI7gS,3621,25519,0.8,0.75,2,1,0,0,2,4,0,0,0,1,0,0,33.52239990234375
2018-10-20 23:17:17,@RamonSenaJunior Kkkkkkkkk,268,4806,0.0,0.0,1,0,0,0,0,2,0,0,0,0,0,0,33.51470947265625
2018-10-20 23:16:39,“Zumbi VA-GA-BUN-DO”! Kkkkkkk,6284,36333,0.0,0.0,1,0,0,0,0,4,0,0,0,0,0,0,33.5146484375
2018-10-20 23:13:27,"RT @leandroruschel: Então o pai da ""jornalista"" que o PT utilizou para atacar Bolsonaro naquela matéria ridícula do Whatsapp está envolvido…",8810,0,-0.3333333333333333,1.0,1,2,0,1,4,9,0,1,0,4,0,0,33.51422119140625
2018-10-20 23:13:07,Kkkkkkkkk! Valeu 👍🏻 https://t.co/z4xb67vhKI,8044,52769,0.2,0.2,0,0,0,0,0,4,0,0,0,1,0,0,33.51422119140625
2018-10-20 22:10:23,"O chefe da quadrilha, preso por corrupção, enquanto presidente mais uma vez prestando exemplo lamentável a um humilde trabalhador brasileiro. Assista e tire suas conclusões: https://t.co/hAFmDTd5Xx",7215,24337,0.2,0.7,4,2,2,1,3,10,0,1,1,3,0,0,33.50579833984375
2018-10-20 20:47:55,"We defend the individual to verify the accuracy of the contents and/or sources in the press and internet. Conversely, the left openly states that they wish to control all media; which is the first step towards the establishment of a totalitarian State.",2751,13495,0.0625,0.3083333333333333,3,5,2,1,10,11,0,2,2,6,0,0,33.4949951171875
2018-10-20 20:18:29,"Defendemos a liberdade de imprensa e internet pois trata-se de livre expressão e cabe às pessoas decidir no que acreditar, filtrando e buscando informações. Controlar estes meios, como quer abertamente a esquerda, faz parte do processo de implementação de um estado totalitário.",11058,45781,0.20000000000000004,0.3,2,6,1,3,6,11,0,4,4,11,0,0,33.49114990234375
2018-10-20 19:49:29,Obrigado a todos que estão colocando a hashtag #BolsonaroSim em primeiro lugar no twitter do Brasil! 👍🏻,17853,78494,0.25625,0.26666666666666666,0,2,1,0,1,7,0,1,1,2,0,0,33.48712158203125
2018-10-20 19:47:27,Fernanda Venturini e amigas visitam Jair Bolsonaro. Muito obrigado pela consideração! 🌷 https://t.co/3D4Nr9T8xe,4384,25894,0.225,0.2,1,1,2,1,1,9,0,0,0,1,0,0,33.48699951171875
2018-10-20 18:05:22,Estamos chegando aos 2.000.000 de inscritos em nosso canal no youtube. Muito obrigado a todos pela consideração! Vamos juntos mudar o Brasil. https://t.co/c7nCWDoLRh,5660,28840,0.375,0.35,1,1,1,0,1,8,1,3,3,4,0,0,33.47344970703125
2018-10-20 15:57:15,Veja nossas propostas e posicionamentos em https://t.co/yvI9KznFUU https://t.co/jTU4VLDRrV,3836,18383,0.0,0.0,1,1,0,1,0,5,0,0,1,1,0,0,33.4564208984375
2018-10-20 13:28:16,"Irmãos do Nordeste e do Brasil, também fomentando a economia com o turismo, combatendo a violência e trazendo para perto de nós, países que somarão conosco! Vamos juntos mudar os rumos de nossa grande nação! https://t.co/LMzwc9udcd",9066,34224,1.0,0.75,3,3,1,2,4,12,0,3,3,6,0,0,33.43670654296875
2018-10-20 10:18:13,José Nêumane Pinto fala sobre tentativa do PT de inviabilizar a candidatura de Bolsonaro. https://t.co/5Qu5Iqzmko,12492,36012,0.0,0.0,0,1,0,0,0,10,0,3,0,1,0,0,33.41168212890625
2018-10-20 10:07:53,@RafaelG37679407 Bom Dia 👍🏻,11,136,0.7,0.6000000000000001,1,0,0,0,0,4,0,0,0,0,0,0,33.410400390625
2018-10-20 09:55:05,@JaniceMaciel3 Forte abraço Janice!,22,598,0.0,0.1,0,0,0,0,0,5,0,0,0,0,0,0,33.40863037109375
2018-10-20 09:35:35,Educação de base é primordial! https://t.co/3cTqL4J4l2,4660,20457,0.0,0.125,2,0,0,0,0,3,0,0,0,1,0,0,33.40606689453125
2018-10-19 21:14:18,Onde estavam os guardiões da democracia quando todas essas mentiras covardes foram espalhadas? Por que só há preocupação com fake news agora que viram que todos esses ataques não surtiram o efeito desejado?,6951,29536,-0.25,1.0,1,4,7,0,7,7,0,0,1,9,0,0,33.30828857421875
2018-10-19 21:14:02,"Quão canalha e cara de pau alguém tem que ser pra se colocar como vítima de Fake News enquanto espalha aos quatro cantos que votei contra deficientes, que vou aumentar imposto pra pobre, acabar com bolsa-família, com licença maternidade, 13° salário e mais um monte de mentiras?",15671,59378,-0.125,0.4785714285714286,5,8,1,2,5,12,2,4,3,9,0,0,33.3082275390625
2018-10-19 17:54:35,"Para o PT não se trata só de uma eleição, mas de impedir que uma quadrilha seja desmontada pelos brasileiros. Podem checar! Não é fake, é FATO!",7705,31103,0.3125,1.0,1,3,3,1,3,5,0,1,4,8,0,0,33.281982421875
2018-10-19 17:51:47,"O sequestrador do embaixador americano em 1969, Ministro das comunicações do PT favorável ao controle da mídia, que fez parte do time que levou o caos na Venezuela e é consultor de Haddad, Franklin Martins, fez uma visita íntima ao Lula na cadeia para discutir medidas contra mim.",11370,41316,0.05,0.3,1,8,0,1,5,21,1,4,2,5,0,0,33.28167724609375
2018-10-19 16:31:23,"Mensalão, Petrolão; mais de 60 mil assassinatos e 50 mil estupros por ano; apoio às ditaduras venezuelana e cubana; ex-presidente, tesoureiros, ministros, parlamentares, marketeiros, presos e investigados por corrupção... quem precisa de Fake News quando se tem esses fatos?",19552,64011,0.0,0.5,2,3,2,3,2,17,2,0,2,4,0,0,33.2711181640625
2018-10-19 15:05:34,"Comparado ao seu potencial turístico, o Brasil recebe anualmente um número baixíssimo de estrangeiros, consequência principalmente da falta de infraestrutura e violência. Nossa meta é explorar essa capacidade ao máximo, tornando a atividade um dos carros-chefe de nossa economia.",6722,32524,-0.041666666666666664,0.5883333333333334,3,4,3,1,6,13,1,4,3,5,0,0,33.25982666015625
2018-10-19 13:25:05,Mais uma da Folha de SP! https://t.co/UWCD9Cp8gy,5109,21097,0.625,0.5,1,1,0,0,0,4,1,0,0,0,0,1,33.24664306640625
2018-10-19 12:37:23,Ainda não vi nenhum carnaval midiático ou judicial sobre isto. O vídeo é um fato e não uma fakenews de duas páginas onde o corpo de uma matéria contradiz a manchete da mesma! Qual o intuito de tanta descarada parcialidade com assuntos tão claros aos olhos do bom senso? https://t.co/wD3980vwIt,7648,24988,-0.14,0.4766666666666667,7,6,4,2,9,15,0,0,3,5,0,0,33.24029541015625
2018-10-19 12:29:50,"RT @filgmartin: O PT montou esquema para pagar influenciadores digitais, espalhou santinhos ilegais, impulsionou postagens irregularmente n…",10438,0,-0.25,0.25,3,2,1,0,0,9,0,2,0,3,0,0,33.23944091796875
2018-10-19 11:25:09,Entrevista - fatos do dia: https://t.co/FPcRBFX6bY,1773,7759,0.0,0.0,0,1,0,0,1,5,0,0,0,0,0,0,33.23089599609375
2018-10-19 10:05:43,"O nosso compromisso SEMPRE foi com a liberdade de imprensa e internet. Hoje está claro como água a essência de meus adversários tentando calar quem pensa diferente. Basta analisar atitudes, o plano de governo e os países que se inspiram! Nada além da simples verdade!",13305,56327,0.03333333333333334,0.4468253968253968,2,5,2,3,6,16,0,2,3,8,0,0,33.220458984375
2018-10-19 01:33:55,👉🏻👉🏻,2967,18802,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,33.1534423828125
2018-10-19 01:31:55,1️⃣7️⃣,3039,18680,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,33.15313720703125
2018-10-19 01:29:24,🇧🇷,2341,14344,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,33.15277099609375
2018-10-19 01:28:05,👍🏻,4664,30652,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,33.1527099609375
2018-10-19 01:17:03,SOCIALISMO E “LIBERDADE”: https://t.co/V945hHQq4j,4865,17537,0.0,0.0,0,0,0,0,0,7,0,0,0,0,0,0,33.15118408203125
2018-10-19 01:11:31,Tomaremos as medidas cabíveis e aconselho todos que são acusados injustamente de barbaridades a fazerem o mesmo! 👍🏻,6628,32606,0.2,0.2416666666666667,2,1,1,1,2,3,0,1,2,6,0,0,33.15057373046875
2018-10-19 01:07:21,"RT @JanainaDoBrasil: 3) Em entrevista, o candidato Haddad chegou a falar em prisão de Bolsonaro. Ao fazê-lo, mencionou uma matéria na Revis…",3669,0,0.5,1.0,0,4,2,0,3,10,1,0,1,3,0,0,33.14996337890625
2018-10-19 01:07:18,"RT @JanainaDoBrasil: 2) Tanto é verdade que a ação se baseia em nada, que solicita busca e apreensão em empresa, cujo sócio declarou apoio…",3357,0,0.15000000000000002,0.15000000000000002,0,5,2,1,3,10,1,0,1,5,0,0,33.14996337890625
2018-10-19 01:07:12,"RT @JanainaDoBrasil: 1) Amados, li a AIJE (Ação de Investigação Judicial Eleitoral) proposta pelo PT em face da Chapa Bolsonaro/Mourão. Não…",11417,0,0.4,0.55,0,3,0,0,4,16,1,0,1,3,0,0,33.14990234375
2018-10-19 01:02:41,O vale tudo dos desesperados! A comunista Jandira Feghali (PCdoB-RJ) agora me chama de assassino! Esses são os verdadeiros fabricantes de fakenews! https://t.co/HeWLZQ5Ang,8261,31461,-0.34375,0.65,2,2,1,0,6,10,0,0,1,2,0,0,33.1492919921875
2018-10-18 23:59:29,FAKENEWS DE ARAQUE: os cães ladram e a caravana passa. https://t.co/k4bVFZXsM1,5115,21370,0.0,0.0,0,0,0,1,0,8,0,0,0,0,0,0,33.14105224609375
2018-10-18 22:34:53,"Se eu usasse caixa dois, seria candidato pelo PT, eles privilegiam quem tem envolvimento com o crime. Não é à toa que o verdadeiro candidato deles está na prisão!",18907,76292,0.25,0.30000000000000004,2,4,0,0,5,6,1,0,5,7,0,0,33.13006591796875
2018-10-18 22:31:02,Quem manja de caixa 2 é o Andrade! https://t.co/kxTDVpvYnP,6113,24963,0.0,0.0,0,0,0,0,0,2,1,1,1,4,0,0,33.1295166015625
2018-10-18 20:12:37,"Hoje (18/10/2018), às 20:00, realizaremos uma live no facebook sobre informações que realmente interessam ao Brasil!",6777,33783,0.19318181818181812,0.35,1,3,1,0,2,5,2,0,1,2,0,0,33.11138916015625
2018-10-18 19:53:00,Por que não vão atrás de fatos e parem de criar ilações na pueril tentativa de descredibilizar somente um lado? “Polícia Federal busca presidente de partido da coligação de Haddad numa investigação que envolve desvios de mais de R$ 2 milhões.” https://t.co/tMjWlqC6oB,7534,22489,-0.1,0.9,2,4,3,1,1,19,2,1,0,4,0,0,33.10888671875
2018-10-18 19:41:45,"RT @thomazhbarbosa: A mais recente acusação, relacionando financiamentos voluntários de inúmeros interessados em mudar o país, com a hipóte…",4422,0,0.25,0.6333333333333333,4,2,0,0,2,7,0,1,0,3,0,0,33.10736083984375
